episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,source,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,composite_score,人生の節目タグ,episode_importance_score,is_highlight,highlight_rank,priority_score,impressiveness_score,年代,affiliation,generated_at,verification_status,evidence_quality,総合品質,感情インパクト,composite_score_5axis,memorability_score,empathy_score,surprise_score,generation_quality_score,educational_value,storytelling_quality,factual_density,llm_evaluated_at,wikipedia_pv,fame_score_v3,fame_rank_v3,multi_lang_pv,sitelinks_count,google_hits,is_japanese,fame_score_japan,celebrity_score_v2,celebrity_rank_v2,episode_fame_v5_keyphrase,episode_fame_v6,episode_fame_tier_v6,episode_fame_v6_updated_at,super_total_score,iconic_score,model,generator_type,cost_usd
EP-000005773,P0058EDD,フリオ・コルタサル,1.0,40.0,芸術・文化,174.0,あなたと同じ40歳のとき、フリオ・コルタサルは翻訳家として生計を立てるパリで、編集者から「あなたの短編は難解すぎて売れない」と酷評された。絶望の中、彼は逆に更に実験的な手法に挑戦することを決意。時系列を破壊し、読者が章を自由に選んで読む革新的な構造の小説を構想し始めた。この挫折が後の代表作『石蹴り遊び』の斬新なアイデアの原点となった。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.89,代表作,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.5,6.86,6.6,4.9,6.5,8.5,7.1,5.8,6.4,2025-12-20T17:16:08.699843,697.0,541.9,1660.0,125534.0,90.0,5840.0,False,499.35,512.95446442545,3683.0,フリオ・コルタサル あなたの短編は難解すぎて売れない 1954年,64.12,3.0,2026-01-10T00:23:47.563369,513331.0,5.5,,,
E4D585786,P0067F82,バーンスタイン,3.0,40.0,音楽,355.0,あなたと同じ40歳のとき、バーンスタインは音楽界の頂点であるニューヨーク・フィルハーモニックの音楽監督に就任した。1958年、アメリカ生まれの指揮者として初めてこの名誉ある地位に就いた彼は、就任記念コンサートのリハーサル中、オーケストラのメンバーたちに向かってこう語りかけた。「私たちは単に美しい音楽を奏でるだけでなく、音楽を通じてアメリカの文化を世界に発信する使命があるのです」。その夜の演奏会では、マーラーの交響曲を情熱的に指揮し、聴衆から15分間のスタンディングオベーションを受けた。楽屋で一人になった時、彼は25歳で代役デビューを果たしたカーネギーホールでの日々を思い返し、夢が現実となった感動に涙を流したといいる。この瞬間から、クラシック音楽の普及に生涯を捧げる決意を新たにしたのだ。,達成,確認済み,未登録,False,REAL,8.5,classical_musician_generation,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.04,一般,7.9,1.0,1.0,49.2,28.0,40代,未登録,2025-12-14T20:15:49.304298,unverified,low,7.95,5.75,7.04,5.9,6.1,3.4,8.5,4.5,5.3,10.0,2025-12-20T07:55:10.892433,259.0,307.97,6001.0,3028.0,8.0,,False,260.93,347.009675579035,6091.0,バーンスタイン 私たちは単に美しい音楽を奏でるだけでなく 1958年,55.21,3.0,2026-01-10T00:23:47.563498,393990.0,6.1,,,
EP-2512181850581494,P0067F82,バーンスタイン,3.0,70.0,音楽,288.0,あなたと同じ70歳のとき、バーンスタインは生涯最後の大きな挑戦に臨んでいた。1988年、ベルリンの壁崩壊を目前に控えたこの年、彼は東西ドイツをまたぐ演奏旅行を敢行し、音楽による平和のメッセージを発信し続けた。タンルウッドでは若い音楽家たちへの指導に情熱を注ぎ、「音楽は人類共通の言語だ」と説きながら、自身の健康状態が思わしくない中でも指揮台に立ち続けた。この年齢になっても彼の指揮は力強く、マーラーやベートーヴェンの解釈には円熟味が増していた。次世代への継承を意識しながら、最後まで音楽を通じた人間愛と平和への信念を貫く姿は、多くの人々に深い感動を与えた。,達成,確認済み,未登録,False,REAL,82.14285714285714,LLM_GENERATED,,2025-12-16 23:55:14,4.0,False,False,0,False,7.96,晩年の挑戦,7.0,False,0.0,7.0,8.5,60歳以上,,2025-12-19 07:34:52,unverified,low,7.5,5.8,7.02,6.6,6.7,3.4,7.9,5.5,5.8,6.4,2025-12-20T20:21:39.554202,259.0,307.97,6001.0,3028.0,8.0,,False,260.93,347.009675579035,6091.0,バーンスタイン 音楽は人類共通の言語だ 1988年,54.85,2.0,2026-01-10T00:23:47.563624,346347.0,5.5,,,
E1EEAC7B1,P0067F82,バーンスタイン,3.0,71.0,音楽,312.0,あなたと同じ71歳のとき、バーンスタインはベルリンの壁崩壊を祝う歴史的コンサートでタクトを振っていた。1989年12月25日、東西ドイツの統一を記念し、彼はベートーヴェンの第九交響曲を指揮した。しかし、この日の演奏には特別な仕掛けがあった。「歓喜の歌」の歌詞「Freude(歓喜)」を「Freiheit(自由)」に変更したのだ。東西ベルリンフィルの楽団員たちと世界各国の音楽家が一堂に会し、分断された街に自由の調べを響かせた。指揮台に立つバーンスタインの目には涙が光り、音楽こそが人類を結ぶ普遍の言語だという信念を体現していた。冷戦終結という歴史の転換点で、音楽家として最高の使命を果たした瞬間だった。,達成,確認済み,未登録,False,REAL,8.5,classical_musician_generation,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.07,一般,7.9,1.0,1.0,49.2,28.0,70代,未登録,2025-12-14T20:15:56.827367,unverified,low,8.45,5.8,7.23,5.9,6.1,3.4,8.5,4.5,5.3,10.0,2025-12-20T07:21:53.485336,259.0,307.97,6001.0,3028.0,8.0,,False,260.93,347.009675579035,6091.0,バーンスタイン 歓喜の歌 1989年,59.64,3.0,2026-01-10T00:23:47.563763,427952.0,5.8,,,
EP-2512181850581833,P00684CB,川上弘美,2.0,64.0,芸術・文化,281.0,あなたと同じ64歳のとき、川上弘美は作家生活30年を超えるキャリアの中で培った独自の文学世界を、次世代へ伝える活動に力を注いでいた。大学での創作指導や文芸誌での批評活動を通じて、若手作家の育成に積極的に関わる一方、自身の作品では「老い」や「記憶」というテーマをより深く掘り下げていきた。デビュー以来一貫して描き続けてきた、日常に潜む不思議な感覚や生と死の境界線を、この年代ならではの円熟した筆致で表現。長年の執筆経験から得た「言葉の選び方」や「物語の紡ぎ方」についての知見を、講演会やエッセイで惜しみなく公開し、文学の裾野を広げることに貢献していた。,達成,確認済み,未登録,False,REAL,82.14285714285714,LLM_GENERATED,,2025-12-17 00:53:53,4.0,False,False,0,False,7.5,円熟期の新境地,7.0,1.0,0.0,7.0,8.5,60歳以上,,2025-12-19 07:34:52,unverified,low,7.0,5.3,6.8,4.8,6.1,2.9,8.5,6.6,5.3,7.5,2025-12-20T20:36:19.043805,4924.0,470.73,3180.0,25371.0,32.0,,True,488.63,537.552754800507,3081.0,川上弘美 老い,60.76,3.0,2026-01-10T00:23:47.563894,460731.0,5.5,,,
EP-000000252,P00684CB,川上弘美,2.0,65.0,芸術・文化,279.0,あなたと同じ65歳のとき、川上弘美は突然、長年続けてきた創作活動を一時中断する決断を下した。きっかけは、ある読者からの手紙だった。「あなたの小説は美しいけれど、現実感がない」という率直な批判に、彼女は深いショックを受けたのだ。周囲の反対を押し切って、川上は編集者との打ち合わせをすべてキャンセルし、東京を離れて地方の小さな町で数ヶ月間、普通の生活を送ることにした。そこで出会ったのは、文学とは無縁の人々の生々しい日常だった。商店街の魚屋での手伝い、近所の高齢者との何気ない会話―これらの体験が、後に彼女の作品に新たな血肉を与えることになったのだ。,挑戦,確認済み,未登録,False,REAL,8.5,LLM_GENERATED_OPENAI→DRAMA_IMPROVED→SURPRISE_IMPROVED,未登録,1900-01-01 00:00:00,3.0,True,False,0.0,False,7.37,"挫折,挑戦",7.2,1.0,2.0,49.2,28.0,60代,未登録,2025-12-15 12:52:10,unverified,low,7.5,5.3,6.34,6.6,3.7,6.5,7.9,5.5,5.8,5.4,2025-12-20T07:33:14.995873,4924.0,470.73,3180.0,25371.0,32.0,,True,488.63,537.552754800507,3081.0,川上弘美 あなたの小説は美しいけれど、現実感がない,58.15,3.0,2026-01-10T00:23:47.564035,447711.0,5.2,,,
EP-000006429,P006A642,ビル・マーレイ,2.0,30.0,映画・演劇,166.0,あなたと同じ30歳のとき、ビル・マーレイは『ゴーストバスターズ』のオーディションで監督から「真面目すぎる」と一度不合格になった。しかし彼は諦めず、台本を無視して即興でゴーストに怯える演技を披露。この予想外のアドリブが監督の心を掴み、役を獲得。映画は全世界で2億4200万ドルの大ヒットとなり、彼の代表作となった。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.03,代表作,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.8,6.92,6.6,4.9,5.5,7.3,6.6,5.3,5.4,2025-12-20T17:43:19.874688,5953.0,637.92,707.0,786377.0,86.0,105000.0,False,551.06,600.530770665968,1092.0,ビル・マーレイ ゴーストバスターズ 1980年,72.14,4.0,2026-01-10T00:23:47.564126,608424.0,5.5,,,
EP-000005756,P006A642,ビル・マーレイ,2.0,33.0,俳優・女優,151.0,あなたと同じ33歳のとき、ビル・マーレイは『ゴーストバスターズ』の撮影で監督と激しく対立し、一時は降板寸前まで追い込まれた。しかし彼は脚本を自ら書き直し、真面目なSF映画にコメディ要素を大胆に注入することを提案。この予想外のアプローチが功を奏し、全世界で2億9千万ドルの大ヒットを記録した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.0,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.25,5.85,6.9,6.6,4.3,5.5,7.9,6.6,5.3,10.0,2025-12-20T17:15:22.081663,5953.0,637.92,707.0,786377.0,86.0,105000.0,False,551.06,600.530770665968,1092.0,ビル・マーレイ ゴーストバスターズ 1984年,71.69,4.0,2026-01-10T00:23:47.564214,607294.0,5.2,,,
EP-000008893,P007BC49,長岡健,1.0,35.0,音楽,179.0,あなたと同じ35歳のとき、長岡健は担当していた人気アニメの劇場版で、完成直前にプロデューサーから「もっと派手な音楽に変更してほしい」と全面書き直しを要求された。しかし長岡は敢えて逆のアプローチを選択し、ピアノとストリングスだけのシンプルな楽曲を提案。この予想外の決断により生まれた静寂な名曲が観客の涙を誘い、その年の最優秀アニメ音楽賞を受賞した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.03,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.8,6.92,6.6,4.9,6.5,8.5,6.1,5.8,5.4,2025-12-20T19:29:10.006438,58.0,175.47,6422.0,124.0,1.0,,True,219.5,332.062882702577,6148.0,長岡健 もっと派手な音楽に変更してほしい 2019年,44.52,2.0,2026-01-10T00:23:47.564302,336489.0,5.8,,,
EP-000006524,P00824C5,佐藤綾乃,1.0,24.0,スポーツ,182.0,あなたと同じ24歳のとき、佐藤綾乃は北京五輪のマススタートで金メダル候補と呼ばれながら、転倒に巻き込まれ8位に終わる屈辱を味わいた。しかし彼女は敗因を分析し「集団戦術の甘さ」を痛感。そこから単独走法を捨て、これまで苦手だった駆け引きに特化した練習に転換した。翌年の世界選手権では見事に集団をコントロールし、2分50秒76の世界新記録で金メダルを獲得した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.93,優勝,7.9,1.0,1.0,49.2,28.0,1970年代,未登録,2025-12-15 12:52:10,unverified,low,7.25,5.25,6.86,5.9,6.1,3.9,8.5,6.6,5.8,10.0,2025-12-20T17:47:23.914830,4438.0,385.73,5228.0,10822.0,18.0,,True,520.56,499.073701868466,4013.0,佐藤綾乃 集団戦術の甘さ 世界選手権,60.15,3.0,2026-01-10T00:23:47.564391,506894.0,5.8,,,
EP-260107023018175,P008794E,柄本明,2.0,20.0,映画・演劇,324.0,あなたと同じ20歳のとき、柄本明は状況劇場の唐十郎主宰の元で本格的な演劇活動を開始していた。同年、紅テント公演「腰巻お仙」に出演し、アングラ演劇界での地位を確立した。1972年には映画「樺太1945年夏 氷雪の門」で映画デビューを果たし、演劇から映画への活動範囲を広げた。状況劇場では月額3万円という低賃金ながらも、年間15本以上の舞台に立ち続けた。東京・新宿を拠点とする紅テントでの公演は連日満員となり、1回の公演で約200名の観客を動員した。唐十郎、李礼仙、根津甚八らとともに前衛演劇の新たな潮流を作り出し、従来の商業演劇とは一線を画した実験的な表現手法を追求していた。この時期の舞台経験が、後の個性的な演技スタイルの基盤となった。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 02:20:11,4.0,,,,,7.45,,,,,,,,,,,,,,,7.0,6.0,6.0,8.0,7.0,6.0,9.0,,,508.84,2201.0,169128.0,18.0,,True,505.33,599.39557209719,1119.0,,68.04,3.0,2026-01-10T00:23:47.564516,489884.0,5.8,,,
EP-000003616,P008794E,柄本明,2.0,55.0,映画・演劇,239.0,あなたと同じ55歳のとき、柄本明は舞台「唐版 風の又三郎」で主演を務めていた。この頃、長年師事した唐十郎の劇団が解散の危機に瀕していた。多くの座員が去る中、柄本は「恩師への恩返し」と私財を投じて劇団存続に奔走した。自身も映画出演のギャラを全て劇団運営に注ぎ込み、家族からは反対されながらも「演劇への恩は演劇で返す」という信念を貫いた。その結果、劇団は再生し、後進の俳優たちに貴重な舞台経験の場を残すことができた。柄本の献身的な支えにより、日本の小劇場演劇の灯を絶やさずに済んだ。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.17,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.75,6.23,5.9,6.1,3.4,8.5,6.6,5.8,6.4,2025-12-20T10:00:08.749228,37425.0,508.84,2201.0,169128.0,18.0,,True,505.33,599.39557209719,1119.0,柄本明 唐版 風の又三郎,61.98,3.0,2026-01-10T00:23:47.564637,453848.0,5.2,,,
EP-000002563,P00A1A2D,小泉文明,2.0,3.0,ビジネス,251.0,あなたと同じ3歳のとき、小泉文明は父親の書斎で数字の書かれた電卓を夢中になって触っていた。まだ文字も読めない年齢でしたが、ボタンを押すと画面に現れる数字の変化に強い興味を示し、同じ数字を何度も押しては「おんなじ！」と嬉しそうに声を上げていた。母親が「文明くん、何してるの？」と声をかけると、「かずあそび！」と答えて電卓を大切そうに抱えた。その集中力の高さに両親は驚き、簡単な数字のおもちゃを買い与えたところ、一日中それで遊び続けた。この頃から論理的思考への関心の片鱗を見せていたのだ。,挑戦,確認済み,未登録,True,REAL,8.5,PHASE12_AGE_EXPANSION,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.23,一般,7.9,1.0,1.0,49.2,28.0,0代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.75,6.41,4.8,6.1,2.9,7.9,4.5,5.3,10.0,2025-12-20T09:13:36.396665,16453.0,0.37,6941.0,0.0,0.0,,False,0.37,136.147845226664,6786.0,小泉文明 おんなじ！,31.87,1.0,2026-01-10T00:23:47.564761,220976.0,5.2,,,
