person_name,age,category,fame_score,existing_eps
ひろゆき,69,エンターテイメント,70.0,0
佐藤オオキ,69,芸術・文化,70.0,0
佐藤優,69,学術・研究,70.0,0
ジョルジュ・サンピエール,69,スポーツ,70.0,1
エディ・ヴェダー,69,音楽,70.0,1
ジョニー・グリーンウッド,69,音楽,70.0,1
池田秀一,69,エンターテイメント,70.0,0
ウラジーミル・プーチン,69,政治・社会,70.0,1
西岡良仁,69,スポーツ,70.0,1
QuizKnock 伊沢拓司,69,学術・研究,70.0,0
アインシュタイン,69,科学・技術,70.0,2
水溜りボンド カンタ,69,エンターテイメント,70.0,0
小野伸二,69,スポーツ,70.0,1
氷川きよし,69,音楽,70.0,1
志位和夫,69,政治・社会,70.0,1
ノーマン・リア,69,エンターテイメント,70.0,1
ウィンストン・チャーチル,69,政治・社会,70.0,1
ONE OK ROCK,69,音楽,70.0,1
スガシカオ,69,音楽,70.0,0
ウェイン・ショーター,69,音楽,70.0,1
小渕恵三,69,政治・社会,70.0,1
ウェス・アンダーソン,69,映画・演劇,70.0,1
ハリー・ベラフォンテ,69,音楽,70.0,1
笠原将弘,69,芸術・文化,70.0,0
ハルク・ホーガン,69,スポーツ,70.0,1
今敏,69,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,69,エンターテイメント,70.0,0
石川さゆり,69,音楽,70.0,1
今田耕司,69,エンターテイメント,70.0,1
鈴木裕,69,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,69,音楽,70.0,1
バカリズム,69,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,69,エンターテイメント,70.0,0
ジョージ・ソロス,69,ビジネス,70.0,1
悠木碧,69,エンターテイメント,70.0,0
沢城みゆき,69,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,69,音楽,70.0,1
青木昌彦,69,学術・研究,70.0,0
ジミ・ヘンドリックス,69,音楽,70.0,1
ミック・ジャガー,69,音楽,70.0,1
陣内智則,69,エンターテイメント,70.0,1
くりぃむしちゅー,69,エンターテイメント,70.0,1
エリック・クラプトン,69,音楽,70.0,1
ジミー・ペイジ,69,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,69,エンターテイメント,70.0,0
宮内義彦,69,ビジネス,70.0,1
ベティ・ホワイト,17,エンターテイメント,70.0,1
長井龍雪,17,アニメ・漫画・ゲーム,70.0,0
伊藤元重,17,学術・研究,70.0,0
根岸隆,17,学術・研究,70.0,0
ジョン・マッケンタイア,17,音楽,70.0,1
小林慶一郎,17,学術・研究,70.0,0
伊達みきお,17,エンターテイメント,70.0,1
ジョン・ボーナム,17,音楽,70.0,1
鎌田大地,17,スポーツ,70.0,1
伊達政宗,17,歴史,70.0,1
バラク・オバマ,17,政治・社会,70.0,1
筑紫哲也,17,政治・社会,70.0,0
ヤン・ルカン,17,科学・技術,70.0,1
裕仁（昭和天皇）,17,政治・社会,70.0,0
江國香織,17,文学,70.0,0
ジョン・シナ,17,スポーツ,70.0,1
佐倉綾音,17,エンターテイメント,70.0,0
ジョン・コルトレーン,17,音楽,70.0,1
矢部浩之,17,エンターテイメント,70.0,1
ひろゆき,17,エンターテイメント,70.0,0
佐藤オオキ,17,芸術・文化,70.0,0
佐藤優,17,学術・研究,70.0,0
ジョルジュ・サンピエール,17,スポーツ,70.0,1
エディ・ヴェダー,17,音楽,70.0,1
ジョニー・グリーンウッド,17,音楽,70.0,1
池田秀一,17,エンターテイメント,70.0,0
ウラジーミル・プーチン,17,政治・社会,70.0,1
西岡良仁,17,スポーツ,70.0,1
QuizKnock 伊沢拓司,17,学術・研究,70.0,0
アインシュタイン,17,科学・技術,70.0,2
水溜りボンド カンタ,17,エンターテイメント,70.0,0
小野伸二,17,スポーツ,70.0,1
氷川きよし,17,音楽,70.0,1
志位和夫,17,政治・社会,70.0,1
ノーマン・リア,17,エンターテイメント,70.0,1
ウィンストン・チャーチル,17,政治・社会,70.0,1
ONE OK ROCK,17,音楽,70.0,1
スガシカオ,17,音楽,70.0,0
ウェイン・ショーター,17,音楽,70.0,1
小渕恵三,17,政治・社会,70.0,1
ウェス・アンダーソン,17,映画・演劇,70.0,1
ハリー・ベラフォンテ,17,音楽,70.0,1
笠原将弘,17,芸術・文化,70.0,0
ハルク・ホーガン,17,スポーツ,70.0,1
今敏,17,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,17,エンターテイメント,70.0,0
石川さゆり,17,音楽,70.0,1
今田耕司,17,エンターテイメント,70.0,1
鈴木裕,17,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,17,音楽,70.0,1
バカリズム,17,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,17,エンターテイメント,70.0,0
ジョージ・ソロス,17,ビジネス,70.0,1
悠木碧,17,エンターテイメント,70.0,0
沢城みゆき,17,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,17,音楽,70.0,1
青木昌彦,17,学術・研究,70.0,0
ジミ・ヘンドリックス,17,音楽,70.0,1
ミック・ジャガー,17,音楽,70.0,1
陣内智則,17,エンターテイメント,70.0,1
くりぃむしちゅー,17,エンターテイメント,70.0,1
エリック・クラプトン,17,音楽,70.0,1
ジミー・ペイジ,17,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,17,エンターテイメント,70.0,0
宮内義彦,17,ビジネス,70.0,1
ベティ・ホワイト,64,エンターテイメント,70.0,1
長井龍雪,64,アニメ・漫画・ゲーム,70.0,0
伊藤元重,64,学術・研究,70.0,0
根岸隆,64,学術・研究,70.0,0
ジョン・マッケンタイア,64,音楽,70.0,1
小林慶一郎,64,学術・研究,70.0,0
伊達みきお,64,エンターテイメント,70.0,1
ジョン・ボーナム,64,音楽,70.0,1
鎌田大地,64,スポーツ,70.0,1
伊達政宗,64,歴史,70.0,1
バラク・オバマ,64,政治・社会,70.0,1
筑紫哲也,64,政治・社会,70.0,0
ヤン・ルカン,64,科学・技術,70.0,1
裕仁（昭和天皇）,64,政治・社会,70.0,0
江國香織,64,文学,70.0,0
ジョン・シナ,64,スポーツ,70.0,1
佐倉綾音,64,エンターテイメント,70.0,0
ジョン・コルトレーン,64,音楽,70.0,1
矢部浩之,64,エンターテイメント,70.0,1
ひろゆき,64,エンターテイメント,70.0,0
佐藤オオキ,64,芸術・文化,70.0,0
佐藤優,64,学術・研究,70.0,0
ジョルジュ・サンピエール,64,スポーツ,70.0,1
エディ・ヴェダー,64,音楽,70.0,1
ジョニー・グリーンウッド,64,音楽,70.0,1
池田秀一,64,エンターテイメント,70.0,0
ウラジーミル・プーチン,64,政治・社会,70.0,1
西岡良仁,64,スポーツ,70.0,1
QuizKnock 伊沢拓司,64,学術・研究,70.0,0
アインシュタイン,64,科学・技術,70.0,2
水溜りボンド カンタ,64,エンターテイメント,70.0,0
小野伸二,64,スポーツ,70.0,1
氷川きよし,64,音楽,70.0,1
志位和夫,64,政治・社会,70.0,1
ノーマン・リア,64,エンターテイメント,70.0,1
ウィンストン・チャーチル,64,政治・社会,70.0,1
ONE OK ROCK,64,音楽,70.0,1
スガシカオ,64,音楽,70.0,0
ウェイン・ショーター,64,音楽,70.0,1
小渕恵三,64,政治・社会,70.0,1
ウェス・アンダーソン,64,映画・演劇,70.0,1
ハリー・ベラフォンテ,64,音楽,70.0,1
笠原将弘,64,芸術・文化,70.0,0
ハルク・ホーガン,64,スポーツ,70.0,1
今敏,64,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,64,エンターテイメント,70.0,0
石川さゆり,64,音楽,70.0,1
今田耕司,64,エンターテイメント,70.0,1
鈴木裕,64,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,64,音楽,70.0,1
バカリズム,64,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,64,エンターテイメント,70.0,0
ジョージ・ソロス,64,ビジネス,70.0,1
悠木碧,64,エンターテイメント,70.0,0
沢城みゆき,64,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,64,音楽,70.0,1
青木昌彦,64,学術・研究,70.0,0
ジミ・ヘンドリックス,64,音楽,70.0,1
ミック・ジャガー,64,音楽,70.0,1
陣内智則,64,エンターテイメント,70.0,1
ベティ・ホワイト,15,エンターテイメント,70.0,1
長井龍雪,15,アニメ・漫画・ゲーム,70.0,0
伊藤元重,15,学術・研究,70.0,0
根岸隆,15,学術・研究,70.0,0
ジョン・マッケンタイア,15,音楽,70.0,1
小林慶一郎,15,学術・研究,70.0,0
伊達みきお,15,エンターテイメント,70.0,1
ジョン・ボーナム,15,音楽,70.0,1
鎌田大地,15,スポーツ,70.0,1
伊達政宗,15,歴史,70.0,1
バラク・オバマ,15,政治・社会,70.0,1
筑紫哲也,15,政治・社会,70.0,0
ヤン・ルカン,15,科学・技術,70.0,1
裕仁（昭和天皇）,15,政治・社会,70.0,0
江國香織,15,文学,70.0,0
ジョン・シナ,15,スポーツ,70.0,1
佐倉綾音,15,エンターテイメント,70.0,0
ジョン・コルトレーン,15,音楽,70.0,1
矢部浩之,15,エンターテイメント,70.0,1
ひろゆき,15,エンターテイメント,70.0,0
佐藤オオキ,15,芸術・文化,70.0,0
佐藤優,15,学術・研究,70.0,0
ジョルジュ・サンピエール,15,スポーツ,70.0,1
エディ・ヴェダー,15,音楽,70.0,1
ジョニー・グリーンウッド,15,音楽,70.0,1
池田秀一,15,エンターテイメント,70.0,0
ウラジーミル・プーチン,15,政治・社会,70.0,1
西岡良仁,15,スポーツ,70.0,1
QuizKnock 伊沢拓司,15,学術・研究,70.0,0
アインシュタイン,15,科学・技術,70.0,2
水溜りボンド カンタ,15,エンターテイメント,70.0,0
小野伸二,15,スポーツ,70.0,1
氷川きよし,15,音楽,70.0,1
志位和夫,15,政治・社会,70.0,1
ノーマン・リア,15,エンターテイメント,70.0,1
ウィンストン・チャーチル,15,政治・社会,70.0,1
ONE OK ROCK,15,音楽,70.0,1
スガシカオ,15,音楽,70.0,0
ウェイン・ショーター,15,音楽,70.0,1
小渕恵三,15,政治・社会,70.0,1
ウェス・アンダーソン,15,映画・演劇,70.0,1
ハリー・ベラフォンテ,15,音楽,70.0,1
笠原将弘,15,芸術・文化,70.0,0
ハルク・ホーガン,15,スポーツ,70.0,1
今敏,15,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,15,エンターテイメント,70.0,0
石川さゆり,15,音楽,70.0,1
今田耕司,15,エンターテイメント,70.0,1
鈴木裕,15,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,15,音楽,70.0,1
バカリズム,15,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,15,エンターテイメント,70.0,0
ジョージ・ソロス,15,ビジネス,70.0,1
悠木碧,15,エンターテイメント,70.0,0
沢城みゆき,15,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,15,音楽,70.0,1
青木昌彦,15,学術・研究,70.0,0
ジミ・ヘンドリックス,15,音楽,70.0,1
ミック・ジャガー,15,音楽,70.0,1
陣内智則,15,エンターテイメント,70.0,1
ベティ・ホワイト,66,エンターテイメント,70.0,1
長井龍雪,66,アニメ・漫画・ゲーム,70.0,0
伊藤元重,66,学術・研究,70.0,0
根岸隆,66,学術・研究,70.0,0
ジョン・マッケンタイア,66,音楽,70.0,1
小林慶一郎,66,学術・研究,70.0,0
伊達みきお,66,エンターテイメント,70.0,1
ジョン・ボーナム,66,音楽,70.0,1
鎌田大地,66,スポーツ,70.0,1
伊達政宗,66,歴史,70.0,1
バラク・オバマ,66,政治・社会,70.0,1
筑紫哲也,66,政治・社会,70.0,0
ヤン・ルカン,66,科学・技術,70.0,1
裕仁（昭和天皇）,66,政治・社会,70.0,0
江國香織,66,文学,70.0,0
ジョン・シナ,66,スポーツ,70.0,1
佐倉綾音,66,エンターテイメント,70.0,0
ジョン・コルトレーン,66,音楽,70.0,1
矢部浩之,66,エンターテイメント,70.0,1
ひろゆき,66,エンターテイメント,70.0,0
佐藤オオキ,66,芸術・文化,70.0,0
佐藤優,66,学術・研究,70.0,0
ジョルジュ・サンピエール,66,スポーツ,70.0,1
エディ・ヴェダー,66,音楽,70.0,1
ジョニー・グリーンウッド,66,音楽,70.0,1
池田秀一,66,エンターテイメント,70.0,0
ウラジーミル・プーチン,66,政治・社会,70.0,1
西岡良仁,66,スポーツ,70.0,1
QuizKnock 伊沢拓司,66,学術・研究,70.0,0
アインシュタイン,66,科学・技術,70.0,2
水溜りボンド カンタ,66,エンターテイメント,70.0,0
小野伸二,66,スポーツ,70.0,1
氷川きよし,66,音楽,70.0,1
志位和夫,66,政治・社会,70.0,1
ノーマン・リア,66,エンターテイメント,70.0,1
ウィンストン・チャーチル,66,政治・社会,70.0,1
ONE OK ROCK,66,音楽,70.0,1
スガシカオ,66,音楽,70.0,0
ウェイン・ショーター,66,音楽,70.0,1
小渕恵三,66,政治・社会,70.0,1
ウェス・アンダーソン,66,映画・演劇,70.0,1
ハリー・ベラフォンテ,66,音楽,70.0,1
笠原将弘,66,芸術・文化,70.0,0
ハルク・ホーガン,66,スポーツ,70.0,1
今敏,66,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,66,エンターテイメント,70.0,0
石川さゆり,66,音楽,70.0,1
今田耕司,66,エンターテイメント,70.0,1
鈴木裕,66,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,66,音楽,70.0,1
バカリズム,66,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,66,エンターテイメント,70.0,0
ジョージ・ソロス,66,ビジネス,70.0,1
悠木碧,66,エンターテイメント,70.0,0
沢城みゆき,66,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,66,音楽,70.0,1
青木昌彦,66,学術・研究,70.0,0
ジミ・ヘンドリックス,66,音楽,70.0,1
ミック・ジャガー,66,音楽,70.0,1
陣内智則,66,エンターテイメント,70.0,1
ベティ・ホワイト,68,エンターテイメント,70.0,1
長井龍雪,68,アニメ・漫画・ゲーム,70.0,0
伊藤元重,68,学術・研究,70.0,0
根岸隆,68,学術・研究,70.0,0
ジョン・マッケンタイア,68,音楽,70.0,1
小林慶一郎,68,学術・研究,70.0,0
伊達みきお,68,エンターテイメント,70.0,1
ジョン・ボーナム,68,音楽,70.0,1
鎌田大地,68,スポーツ,70.0,1
伊達政宗,68,歴史,70.0,1
バラク・オバマ,68,政治・社会,70.0,1
筑紫哲也,68,政治・社会,70.0,0
ヤン・ルカン,68,科学・技術,70.0,1
裕仁（昭和天皇）,68,政治・社会,70.0,0
江國香織,68,文学,70.0,0
ジョン・シナ,68,スポーツ,70.0,1
佐倉綾音,68,エンターテイメント,70.0,0
ジョン・コルトレーン,68,音楽,70.0,1
矢部浩之,68,エンターテイメント,70.0,1
ひろゆき,68,エンターテイメント,70.0,0
佐藤オオキ,68,芸術・文化,70.0,0
佐藤優,68,学術・研究,70.0,0
ジョルジュ・サンピエール,68,スポーツ,70.0,1
エディ・ヴェダー,68,音楽,70.0,1
ジョニー・グリーンウッド,68,音楽,70.0,1
ウラジーミル・プーチン,68,政治・社会,70.0,1
西岡良仁,68,スポーツ,70.0,1
QuizKnock 伊沢拓司,68,学術・研究,70.0,0
アインシュタイン,68,科学・技術,70.0,2
水溜りボンド カンタ,68,エンターテイメント,70.0,0
小野伸二,68,スポーツ,70.0,1
氷川きよし,68,音楽,70.0,1
志位和夫,68,政治・社会,70.0,1
ノーマン・リア,68,エンターテイメント,70.0,1
ウィンストン・チャーチル,68,政治・社会,70.0,1
ONE OK ROCK,68,音楽,70.0,1
スガシカオ,68,音楽,70.0,0
ウェイン・ショーター,68,音楽,70.0,1
小渕恵三,68,政治・社会,70.0,1
ウェス・アンダーソン,68,映画・演劇,70.0,1
ハリー・ベラフォンテ,68,音楽,70.0,1
笠原将弘,68,芸術・文化,70.0,0
ハルク・ホーガン,68,スポーツ,70.0,1
今敏,68,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,68,エンターテイメント,70.0,0
石川さゆり,68,音楽,70.0,1
今田耕司,68,エンターテイメント,70.0,1
鈴木裕,68,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,68,音楽,70.0,1
バカリズム,68,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,68,エンターテイメント,70.0,0
ジョージ・ソロス,68,ビジネス,70.0,1
悠木碧,68,エンターテイメント,70.0,0
沢城みゆき,68,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,68,音楽,70.0,1
青木昌彦,68,学術・研究,70.0,0
ジミ・ヘンドリックス,68,音楽,70.0,1
ミック・ジャガー,68,音楽,70.0,1
陣内智則,68,エンターテイメント,70.0,1
くりぃむしちゅー,68,エンターテイメント,70.0,1
ベティ・ホワイト,53,エンターテイメント,70.0,1
長井龍雪,53,アニメ・漫画・ゲーム,70.0,0
伊藤元重,53,学術・研究,70.0,0
根岸隆,53,学術・研究,70.0,0
ジョン・マッケンタイア,53,音楽,70.0,1
小林慶一郎,53,学術・研究,70.0,0
伊達みきお,53,エンターテイメント,70.0,1
ジョン・ボーナム,53,音楽,70.0,1
鎌田大地,53,スポーツ,70.0,1
伊達政宗,53,歴史,70.0,1
バラク・オバマ,53,政治・社会,70.0,1
筑紫哲也,53,政治・社会,70.0,0
ヤン・ルカン,53,科学・技術,70.0,1
裕仁（昭和天皇）,53,政治・社会,70.0,0
江國香織,53,文学,70.0,0
ジョン・シナ,53,スポーツ,70.0,1
佐倉綾音,53,エンターテイメント,70.0,0
ジョン・コルトレーン,53,音楽,70.0,1
矢部浩之,53,エンターテイメント,70.0,1
ひろゆき,53,エンターテイメント,70.0,0
佐藤オオキ,53,芸術・文化,70.0,0
佐藤優,53,学術・研究,70.0,0
ジョルジュ・サンピエール,53,スポーツ,70.0,1
エディ・ヴェダー,53,音楽,70.0,1
ジョニー・グリーンウッド,53,音楽,70.0,1
池田秀一,53,エンターテイメント,70.0,0
ウラジーミル・プーチン,53,政治・社会,70.0,1
西岡良仁,53,スポーツ,70.0,1
QuizKnock 伊沢拓司,53,学術・研究,70.0,0
アインシュタイン,53,科学・技術,70.0,2
水溜りボンド カンタ,53,エンターテイメント,70.0,0
小野伸二,53,スポーツ,70.0,1
志位和夫,53,政治・社会,70.0,1
ノーマン・リア,53,エンターテイメント,70.0,1
ウィンストン・チャーチル,53,政治・社会,70.0,1
ONE OK ROCK,53,音楽,70.0,1
スガシカオ,53,音楽,70.0,0
ウェイン・ショーター,53,音楽,70.0,1
小渕恵三,53,政治・社会,70.0,1
ウェス・アンダーソン,53,映画・演劇,70.0,1
ハリー・ベラフォンテ,53,音楽,70.0,1
笠原将弘,53,芸術・文化,70.0,0
ハルク・ホーガン,53,スポーツ,70.0,1
今敏,53,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,53,エンターテイメント,70.0,0
石川さゆり,53,音楽,70.0,1
鈴木裕,53,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,53,音楽,70.0,1
バカリズム,53,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,53,エンターテイメント,70.0,0
ジョージ・ソロス,53,ビジネス,70.0,1
悠木碧,53,エンターテイメント,70.0,0
沢城みゆき,53,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,53,音楽,70.0,1
青木昌彦,53,学術・研究,70.0,0
ジミ・ヘンドリックス,53,音楽,70.0,1
ベティ・ホワイト,49,エンターテイメント,70.0,1
長井龍雪,49,アニメ・漫画・ゲーム,70.0,0
伊藤元重,49,学術・研究,70.0,0
根岸隆,49,学術・研究,70.0,0
ジョン・マッケンタイア,49,音楽,70.0,1
小林慶一郎,49,学術・研究,70.0,0
ジョン・ボーナム,49,音楽,70.0,1
鎌田大地,49,スポーツ,70.0,1
伊達政宗,49,歴史,70.0,1
バラク・オバマ,49,政治・社会,70.0,1
筑紫哲也,49,政治・社会,70.0,0
ヤン・ルカン,49,科学・技術,70.0,1
裕仁（昭和天皇）,49,政治・社会,70.0,0
江國香織,49,文学,70.0,0
ジョン・シナ,49,スポーツ,70.0,1
佐倉綾音,49,エンターテイメント,70.0,0
ジョン・コルトレーン,49,音楽,70.0,1
矢部浩之,49,エンターテイメント,70.0,1
ひろゆき,49,エンターテイメント,70.0,0
佐藤オオキ,49,芸術・文化,70.0,0
佐藤優,49,学術・研究,70.0,0
ジョルジュ・サンピエール,49,スポーツ,70.0,1
エディ・ヴェダー,49,音楽,70.0,1
ジョニー・グリーンウッド,49,音楽,70.0,1
池田秀一,49,エンターテイメント,70.0,0
ウラジーミル・プーチン,49,政治・社会,70.0,1
西岡良仁,49,スポーツ,70.0,1
QuizKnock 伊沢拓司,49,学術・研究,70.0,0
アインシュタイン,49,科学・技術,70.0,2
水溜りボンド カンタ,49,エンターテイメント,70.0,0
小野伸二,49,スポーツ,70.0,1
氷川きよし,49,音楽,70.0,1
ノーマン・リア,49,エンターテイメント,70.0,1
ウィンストン・チャーチル,49,政治・社会,70.0,1
ONE OK ROCK,49,音楽,70.0,1
スガシカオ,49,音楽,70.0,0
ウェイン・ショーター,49,音楽,70.0,1
小渕恵三,49,政治・社会,70.0,1
ウェス・アンダーソン,49,映画・演劇,70.0,1
ハリー・ベラフォンテ,49,音楽,70.0,1
笠原将弘,49,芸術・文化,70.0,0
ハルク・ホーガン,49,スポーツ,70.0,1
今敏,49,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,49,エンターテイメント,70.0,0
石川さゆり,49,音楽,70.0,1
今田耕司,49,エンターテイメント,70.0,1
鈴木裕,49,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,49,音楽,70.0,1
ゆうこりん（小倉優子）,49,エンターテイメント,70.0,0
ジョージ・ソロス,49,ビジネス,70.0,1
悠木碧,49,エンターテイメント,70.0,0
沢城みゆき,49,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,49,音楽,70.0,1
ベティ・ホワイト,19,エンターテイメント,70.0,1
長井龍雪,19,アニメ・漫画・ゲーム,70.0,0
伊藤元重,19,学術・研究,70.0,0
根岸隆,19,学術・研究,70.0,0
ジョン・マッケンタイア,19,音楽,70.0,1
小林慶一郎,19,学術・研究,70.0,0
伊達みきお,19,エンターテイメント,70.0,1
ジョン・ボーナム,19,音楽,70.0,1
鎌田大地,19,スポーツ,70.0,1
伊達政宗,19,歴史,70.0,1
バラク・オバマ,19,政治・社会,70.0,1
筑紫哲也,19,政治・社会,70.0,0
ヤン・ルカン,19,科学・技術,70.0,1
裕仁（昭和天皇）,19,政治・社会,70.0,0
江國香織,19,文学,70.0,0
ジョン・シナ,19,スポーツ,70.0,1
佐倉綾音,19,エンターテイメント,70.0,0
ジョン・コルトレーン,19,音楽,70.0,1
矢部浩之,19,エンターテイメント,70.0,1
ひろゆき,19,エンターテイメント,70.0,0
佐藤オオキ,19,芸術・文化,70.0,0
佐藤優,19,学術・研究,70.0,0
ジョルジュ・サンピエール,19,スポーツ,70.0,1
エディ・ヴェダー,19,音楽,70.0,1
ジョニー・グリーンウッド,19,音楽,70.0,1
池田秀一,19,エンターテイメント,70.0,0
ウラジーミル・プーチン,19,政治・社会,70.0,1
西岡良仁,19,スポーツ,70.0,1
QuizKnock 伊沢拓司,19,学術・研究,70.0,0
アインシュタイン,19,科学・技術,70.0,2
水溜りボンド カンタ,19,エンターテイメント,70.0,0
小野伸二,19,スポーツ,70.0,1
氷川きよし,19,音楽,70.0,1
志位和夫,19,政治・社会,70.0,1
ノーマン・リア,19,エンターテイメント,70.0,1
ウィンストン・チャーチル,19,政治・社会,70.0,1
ONE OK ROCK,19,音楽,70.0,1
スガシカオ,19,音楽,70.0,0
ウェイン・ショーター,19,音楽,70.0,1
小渕恵三,19,政治・社会,70.0,1
ウェス・アンダーソン,19,映画・演劇,70.0,1
ハリー・ベラフォンテ,19,音楽,70.0,1
笠原将弘,19,芸術・文化,70.0,0
ハルク・ホーガン,19,スポーツ,70.0,1
今敏,19,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,19,エンターテイメント,70.0,0
石川さゆり,19,音楽,70.0,1
今田耕司,19,エンターテイメント,70.0,1
鈴木裕,19,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,19,音楽,70.0,1
バカリズム,19,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,19,エンターテイメント,70.0,0
ジョージ・ソロス,19,ビジネス,70.0,1
ベティ・ホワイト,59,エンターテイメント,70.0,1
長井龍雪,59,アニメ・漫画・ゲーム,70.0,0
伊藤元重,59,学術・研究,70.0,0
根岸隆,59,学術・研究,70.0,0
ジョン・マッケンタイア,59,音楽,70.0,1
小林慶一郎,59,学術・研究,70.0,0
伊達みきお,59,エンターテイメント,70.0,1
ジョン・ボーナム,59,音楽,70.0,1
鎌田大地,59,スポーツ,70.0,1
伊達政宗,59,歴史,70.0,1
バラク・オバマ,59,政治・社会,70.0,1
筑紫哲也,59,政治・社会,70.0,0
ヤン・ルカン,59,科学・技術,70.0,1
裕仁（昭和天皇）,59,政治・社会,70.0,0
江國香織,59,文学,70.0,0
ジョン・シナ,59,スポーツ,70.0,1
佐倉綾音,59,エンターテイメント,70.0,0
ジョン・コルトレーン,59,音楽,70.0,1
矢部浩之,59,エンターテイメント,70.0,1
ひろゆき,59,エンターテイメント,70.0,0
佐藤オオキ,59,芸術・文化,70.0,0
佐藤優,59,学術・研究,70.0,0
ジョルジュ・サンピエール,59,スポーツ,70.0,1
エディ・ヴェダー,59,音楽,70.0,1
ジョニー・グリーンウッド,59,音楽,70.0,1
池田秀一,59,エンターテイメント,70.0,0
ウラジーミル・プーチン,59,政治・社会,70.0,1
西岡良仁,59,スポーツ,70.0,1
QuizKnock 伊沢拓司,59,学術・研究,70.0,0
アインシュタイン,59,科学・技術,70.0,2
水溜りボンド カンタ,59,エンターテイメント,70.0,0
小野伸二,59,スポーツ,70.0,1
氷川きよし,59,音楽,70.0,1
志位和夫,59,政治・社会,70.0,1
ノーマン・リア,59,エンターテイメント,70.0,1
ウィンストン・チャーチル,59,政治・社会,70.0,1
ONE OK ROCK,59,音楽,70.0,1
スガシカオ,59,音楽,70.0,0
ウェイン・ショーター,59,音楽,70.0,1
小渕恵三,59,政治・社会,70.0,1
ウェス・アンダーソン,59,映画・演劇,70.0,1
ハリー・ベラフォンテ,59,音楽,70.0,1
笠原将弘,59,芸術・文化,70.0,0
ハルク・ホーガン,59,スポーツ,70.0,1
今敏,59,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,59,エンターテイメント,70.0,0
石川さゆり,59,音楽,70.0,1
今田耕司,59,エンターテイメント,70.0,1
鈴木裕,59,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,59,音楽,70.0,1
ベティ・ホワイト,63,エンターテイメント,70.0,1
長井龍雪,63,アニメ・漫画・ゲーム,70.0,0
伊藤元重,63,学術・研究,70.0,0
根岸隆,63,学術・研究,70.0,0
ジョン・マッケンタイア,63,音楽,70.0,1
小林慶一郎,63,学術・研究,70.0,0
伊達みきお,63,エンターテイメント,70.0,1
ジョン・ボーナム,63,音楽,70.0,1
鎌田大地,63,スポーツ,70.0,1
伊達政宗,63,歴史,70.0,1
バラク・オバマ,63,政治・社会,70.0,1
筑紫哲也,63,政治・社会,70.0,0
ヤン・ルカン,63,科学・技術,70.0,1
裕仁（昭和天皇）,63,政治・社会,70.0,0
江國香織,63,文学,70.0,0
ジョン・シナ,63,スポーツ,70.0,1
佐倉綾音,63,エンターテイメント,70.0,0
ジョン・コルトレーン,63,音楽,70.0,1
矢部浩之,63,エンターテイメント,70.0,1
ひろゆき,63,エンターテイメント,70.0,0
佐藤オオキ,63,芸術・文化,70.0,0
佐藤優,63,学術・研究,70.0,0
ジョルジュ・サンピエール,63,スポーツ,70.0,1
エディ・ヴェダー,63,音楽,70.0,1
ジョニー・グリーンウッド,63,音楽,70.0,1
池田秀一,63,エンターテイメント,70.0,0
ウラジーミル・プーチン,63,政治・社会,70.0,1
西岡良仁,63,スポーツ,70.0,1
