episode_id,person_id,person_name,text_name,mismatch_type
EP-251203392,PF61FA8A,きんさんぎんさん（蟹江ぎん）,蟹江ぎん,name_content_mismatch
EP-251203395,P33B365B,きんさんぎんさん（成田きん）,成田きん,name_content_mismatch
EP-251203415,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251203432,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203453,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203465,PF61FA8A,きんさんぎんさん（蟹江ぎん）,蟹江ぎんさん,name_content_mismatch
EP-251203468,P33B365B,きんさんぎんさん（成田きん）,成田きんさん,name_content_mismatch
EP-251203502,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203523,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203535,PF61FA8A,きんさんぎんさん（蟹江ぎん）,蟹江ぎんさん,name_content_mismatch
EP-251203538,P33B365B,きんさんぎんさん（成田きん）,成田きんさん,name_content_mismatch
EP-251203552,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251203569,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203575,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251203590,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203602,PF61FA8A,きんさんぎんさん（蟹江ぎん）,蟹江ぎんさん,name_content_mismatch
EP-251203655,P9BAD338,ゆうこりん（小倉優子）,小倉優子さん,name_content_mismatch
EP-251203664,PB4A94E1,くりぃむしちゅー,上田晋也と有田哲平,name_content_mismatch
EP-251203667,PF61FA8A,きんさんぎんさん（蟹江ぎん）,蟹江ぎん,name_content_mismatch
EP-251203682,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251203699,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203720,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203782,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203804,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251203821,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203827,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251203842,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203864,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251203880,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203901,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203941,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251203960,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251203996,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204001,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204015,P9BAD338,ゆうこりん（小倉優子）,小倉優子,name_content_mismatch
EP-251204071,P9BAD338,ゆうこりん（小倉優子）,小倉優子さん,name_content_mismatch
EP-251204086,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251204103,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204151,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204159,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204186,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251204203,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204216,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204284,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251204301,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204307,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204347,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204353,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204374,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251204391,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204397,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204436,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204442,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204481,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204487,P507643A,タカ,ONE OK ROCK,name_content_mismatch
EP-251204503,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251204520,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204558,PC4A4D22,水溜りボンド カンタ,水溜りボンドのカンタ,name_content_mismatch
EP-251204572,P412FE98,裕仁（昭和天皇）,昭和天皇,name_content_mismatch
EP-251204713,P215298E,Fischer's シルクロード,Fischer'sのリーダーとして活動してきたシルクロード,name_content_mismatch
EP-251204731,P215298E,Fischer's シルクロード,Fischer'sのリーダーとして活動してきたシルクロード,name_content_mismatch
EP-251204748,P215298E,Fischer's シルクロード,Fischer'sのシルクロード,name_content_mismatch
EP-251204754,P215298E,Fischer's シルクロード,Fischer'sのシルクロード,name_content_mismatch
EP-251204775,P215298E,Fischer's シルクロード,Fischer'sのシルクロード,name_content_mismatch
EP-251204991,PB28A781,ジャック・クストー,ジャック=イヴ・クストー,name_content_mismatch
EP-251205401,PDD25135,ライト兄弟（ウィルバー）,ウィルバー・ライト,name_content_mismatch
EP-251205402,PDD25135,ライト兄弟（ウィルバー）,ウィルバー・ライト,name_content_mismatch
EP-251205403,PDD25135,ライト兄弟（ウィルバー）,ウィルバー・ライト,name_content_mismatch
EP-251205404,PDD25135,ライト兄弟（ウィルバー）,ウィルバー・ライト,name_content_mismatch
EP-251205406,P4283CB7,ライト兄弟（オーヴィル）,オーヴィル・ライト,name_content_mismatch
EP-251205407,P4283CB7,ライト兄弟（オーヴィル）,オーヴィル・ライト,name_content_mismatch
EP-251205408,P4283CB7,ライト兄弟（オーヴィル）,オーヴィル・ライト,name_content_mismatch
EP-251205409,P4283CB7,ライト兄弟（オーヴィル）,オーヴィル・ライト,name_content_mismatch
EP-251130001,P63119D0,倍賞千恵子,,duplicate_episode_id
EP-251130001,P69C9F16,岸恵子,,duplicate_episode_id
EP-251130001,P2CE3592,松坂慶子,,duplicate_episode_id
EP-251130001,P6E63A05,佐藤浩市,,duplicate_episode_id
EP-251130001,P71462E3,宮沢りえ,,duplicate_episode_id
EP-251130001,PCB6433A,深津絵里,,duplicate_episode_id
EP-251130001,P8F8A125,マーロン・ブランド,,duplicate_episode_id
EP-251130001,PFCC8E6B,ロバート・デ・ニーロ,,duplicate_episode_id
EP-251130001,P8786CCA,メリル・ストリープ,,duplicate_episode_id
EP-251130001,P1C99095,アル・パチーノ,,duplicate_episode_id
EP-251130001,P27C44EF,ジョディ・フォスター,,duplicate_episode_id
EP-251130001,P039153B,アンソニー・ホプキンス,,duplicate_episode_id
EP-251130001,PCED5781,ジュリア・ロバーツ,,duplicate_episode_id
EP-251130001,PA009BC4,トム・ハンクス,,duplicate_episode_id
EP-251130001,P4285A84,ニコール・キッドマン,,duplicate_episode_id
EP-251130001,PAEAF993,ケイト・ウィンスレット,,duplicate_episode_id
EP-251130001,PE7F445C,ジョニー・デップ,,duplicate_episode_id
EP-251130001,PC97E0BE,福山潤,,duplicate_episode_id
EP-251130001,P9BCBA4B,尾上菊之助,,duplicate_episode_id
EP-251130001,P685A067,玉木宏,,duplicate_episode_id
EP-251130001,PE6F8963,蒼井優,,duplicate_episode_id
EP-251130001,P6F7FD76,満島ひかり,,duplicate_episode_id
EP-251130001,P96872D3,二階堂ふみ,,duplicate_episode_id
EP-251130001,PA85AF93,リアーナ,,duplicate_episode_id
EP-251130001,PE06A608,ジャスティン・ビーバー,,duplicate_episode_id
EP-251130001,P4A5B04B,アリアナ・グランデ,,duplicate_episode_id
EP-251130001,PCA82608,ザ・ウィークエンド,,duplicate_episode_id
EP-251130001,P2C2924B,デュア・リパ,,duplicate_episode_id
EP-251130001,P64D4076,ビリー・アイリッシュ,,duplicate_episode_id
EP-251130001,P0637B8D,ゼンデイヤ,,duplicate_episode_id
EP-251130001,PA6A7558,今田美桜,,duplicate_episode_id
EP-251130001,PF1CB34D,中川大志,,duplicate_episode_id
EP-251130001,P3F99F4F,坂口健太郎,,duplicate_episode_id
EP-251130001,P154AAAC,池松壮亮,,duplicate_episode_id
EP-251130001,P60CF46C,清原果耶,,duplicate_episode_id
EP-251130001,PF5977B6,杉咲花,,duplicate_episode_id
EP-251130001,PECDDB59,賀来賢人,,duplicate_episode_id
EP-251130001,P51F0525,吉岡里帆,,duplicate_episode_id
EP-251130001,P7A4ADC6,トム・クルーズ,,duplicate_episode_id
EP-251130001,PE4111C1,マーゴット・ロビー,,duplicate_episode_id
EP-251130001,P268AEB8,Timothée Chalamet,,duplicate_episode_id
EP-251130001,P0637B8D,ゼンデイヤ,,duplicate_episode_id
EP-251130001,PEAF2E52,クリス・エヴァンス,,duplicate_episode_id
EP-251130001,P4A5B04B,アリアナ・グランデ,,duplicate_episode_id
EP-251130001,PCE6CB84,ホーキング博士,,duplicate_episode_id
EP-251130001,PC1D4BB0,キューリー夫人,,duplicate_episode_id
EP-251130001,PC112983,渋川春海,,duplicate_episode_id
EP-251130001,P59C64A8,ホーキング,,duplicate_episode_id
EP-251130001,P97A6F25,マクスウェル,,duplicate_episode_id
EP-251130001,PC01ED74,フェルマー,,duplicate_episode_id
EP-251130001,P6029CA5,リーマン,,duplicate_episode_id
EP-251130001,PCA756C4,ラマヌジャン,,duplicate_episode_id
EP-251130001,P95AEE69,フィボナッチ,,duplicate_episode_id
EP-251130001,P5E6B12F,ディラック,,duplicate_episode_id
EP-251130001,P6285F7E,キュリー夫妻,,duplicate_episode_id
EP-251130001,PED9B72B,長沢工,,duplicate_episode_id
EP-251130001,P9AE400C,竹村公太郎,,duplicate_episode_id
EP-251130001,PA62788B,さかなクン,,duplicate_episode_id
EP-251130001,P3396F0B,鶴見俊輔,,duplicate_episode_id
EP-251130001,P3BFFE59,竹内好,,duplicate_episode_id
EP-251130001,PD51C86F,吉本隆明,,duplicate_episode_id
EP-251130001,P5D1F4AB,網野善彦,,duplicate_episode_id
EP-251130001,P09F13FF,石母田正,,duplicate_episode_id
EP-251130001,P7728C56,家永三郎,,duplicate_episode_id
EP-251130001,P42E6DCC,色川大吉,,duplicate_episode_id
EP-251130001,P5221853,野猿,,duplicate_episode_id
EP-251130001,PF6459FE,石野真子,,duplicate_episode_id
EP-251130001,P88AB7EA,原田知世,,duplicate_episode_id
EP-251130001,PD7C63B5,石川優子,,duplicate_episode_id
EP-251130001,P0C33E7A,岡村孝子,,duplicate_episode_id
EP-251130001,P4A92709,荒井由実,,duplicate_episode_id
EP-251130001,PD59D154,庄野真代,,duplicate_episode_id
EP-251130001,P7484B2C,作詞家阿久悠,,duplicate_episode_id
EP-251130001,P6618B38,レイ・チャールズ,,duplicate_episode_id
EP-251130001,P340315A,スティーヴィー・レイ・ヴォーン,,duplicate_episode_id
EP-251130001,P5DA1664,ジョニ・ミッチェル,,duplicate_episode_id
EP-251130001,P9B0160A,キャロル・キング,,duplicate_episode_id
EP-251130001,PF857BAB,バーバラ・ストライサンド,,duplicate_episode_id
EP-251130001,P6236D8C,ダイアナ・ロス,,duplicate_episode_id
EP-251130001,PDCF3696,グラディス・ナイト,,duplicate_episode_id
EP-251130001,PAD2D8F9,ティナ・ターナー,,duplicate_episode_id
EP-251130001,P24114F5,パティ・ラベル,,duplicate_episode_id
EP-251130001,P6762065,チャカ・カーン,,duplicate_episode_id
EP-251130001,P7369CA5,ホイットニー・ヒューストン,,duplicate_episode_id
EP-251130001,P0EEA87C,川邊健太郎,,duplicate_episode_id
EP-251130001,PA21CC2A,古川洋平,,duplicate_episode_id
EP-251130001,P485A56C,高橋洋,,duplicate_episode_id
EP-251130001,PC361035,黒川清,,duplicate_episode_id
EP-251130001,P0A36CF7,ティム・バーナーズ＝リー,,duplicate_episode_id
EP-251130001,PC73E09B,ラリー・エリソン,,duplicate_episode_id
EP-251130001,P183DBEF,アンディ・グローブ,,duplicate_episode_id
EP-251130001,P6406793,ヴィント・サーフ,,duplicate_episode_id
EP-251130001,P9068215,レイ・トムリンソン,,duplicate_episode_id
EP-251130001,P649A25A,ダグラス・エンゲルバート,,duplicate_episode_id
EP-251130001,PBC3C340,ジョン・フォン・ノイマン,,duplicate_episode_id
EP-251130001,P635A73B,アラン・ケイ,,duplicate_episode_id
EP-251130001,P01EFDA1,ミッチ・ケイパー,,duplicate_episode_id
EP-251130001,P1AA5997,フィリップ・カーン,,duplicate_episode_id
EP-251130001,P5F98C1E,ノーラン・ブッシュネル,,duplicate_episode_id
EP-251130001,P4A3045B,ゴードン・ベル,,duplicate_episode_id
EP-251130001,P24F9F03,ロバート・メトカーフ,,duplicate_episode_id
EP-251130001,P680842A,ホイットフィールド・ディフィー,,duplicate_episode_id
EP-251130001,P5770BDB,アイバン・サザランド,,duplicate_episode_id
EP-251130001,PF555B2F,イバン・レンドル,,duplicate_episode_id
EP-251130001,P84FEBD4,ステファン・エドベリ,,duplicate_episode_id
EP-251130001,P1E38788,マッツ・ヴィランデル,,duplicate_episode_id
EP-251130001,P0FA45D4,パット・ラフター,,duplicate_episode_id
EP-251130001,P35B1CEB,ジム・クーリエ,,duplicate_episode_id
EP-251130001,P558DAE5,前田智徳,,duplicate_episode_id
EP-251130001,PC140220,江藤智,,duplicate_episode_id
EP-251130001,PD001957,宮本和知,,duplicate_episode_id
EP-251130001,P2A288EF,山本昌,,duplicate_episode_id
EP-251130001,PFA7FC94,川上憲伸,,duplicate_episode_id
EP-251130001,PDB957BF,三浦大輔,,duplicate_episode_id
EP-251130001,PAA75719,中村紀洋,,duplicate_episode_id
EP-251130001,P7690920,松中信彦,,duplicate_episode_id
EP-251130001,PE6D23C7,小笠原道大,,duplicate_episode_id
EP-251130001,P6648340,田中賢介,,duplicate_episode_id
EP-251130001,P614B0AC,稲葉篤紀,,duplicate_episode_id
EP-251130001,P1D466E9,二岡智宏,,duplicate_episode_id
EP-251130001,PB5C65FF,仁志敏久,,duplicate_episode_id
EP-251130001,P5720A9F,高橋由伸,,duplicate_episode_id
EP-251130001,P4ABD01C,工藤公康,,duplicate_episode_id
EP-251130001,P37CF2A4,斉藤雅樹,,duplicate_episode_id
EP-251130001,P2A75CE6,桑原謙太朗,,duplicate_episode_id
EP-251130001,P39D00EF,谷佳知,,duplicate_episode_id
EP-251130001,P954A0E1,中島裕之,,duplicate_episode_id
EP-251130001,P512D9AF,片岡易之,,duplicate_episode_id
EP-251130001,PA060425,和田一浩,,duplicate_episode_id
EP-251130001,P8F9702E,森野将彦,,duplicate_episode_id
EP-251130001,P7AAB2C9,野際陽子,,duplicate_episode_id
EP-251130001,PF127006,江波杏子,,duplicate_episode_id
EP-251130001,PF553FDA,柳葉敏郎,,duplicate_episode_id
EP-251130001,PC9A5F9C,水野晴郎,,duplicate_episode_id
EP-251130001,PA2CAA7A,小日向文世,,duplicate_episode_id
EP-251130001,P3F8E300,中川雅也,,duplicate_episode_id
EP-251130001,P0DB0143,松田美由紀,,duplicate_episode_id
EP-251130001,P6B01F5B,井浦新,,duplicate_episode_id
EP-251130001,P12B0E6B,安藤政信,,duplicate_episode_id
EP-251130001,P33B2D6D,田畑智子,,duplicate_episode_id
EP-251130001,P74C2CC6,市川亀治郎,,duplicate_episode_id
EP-251130001,P44C56AF,安田成美,,duplicate_episode_id
EP-251130001,PBF21743,豊川悦司,,duplicate_episode_id
EP-251130001,P51FFB84,ロザムンド・パイク,,duplicate_episode_id
